"","ID","Media.App.Media...Media...Publisher.ID","Total.Likes","Total.Views","Price","Total.Interactions","Total.Reach","Publisher.Price","Media.Plan.Price","Has.Paid.Partnership","Media.App.Media.Plan...Media.Plan...Content.Type","Media.App.Media.Plan...Media.Plan...Campaign.Type","Media.App.Media.Plan...Media.Plan...Is.Vip","Media.App.Media.Category...Media.Category...ID","Media.App.Media...Media...Is.Influencer","Media.App.Media...Media...Is.Private","Media.App.Media...Media...Is.Celebrity","Media.App.Media.Category...Media.Category...Title"
"24371",2986229,74822,45,0,27487,47,4294,21000,12500,"False","POST","REACH","False",93,"False","False","False","Cook"
"31061",2707289,74822,108,0,53719,115,7307,41500,12162,"False","POST","REACH","False",93,"False","False","False","Cook"
"31230",2707261,74822,88,0,45619,94,4331,35500,12162,"False","POST","REACH","False",93,"False","False","False","Cook"
"31992",2926131,74822,86,0,55462,92,4744,44500,11691,"False","POST","REACH","False",93,"False","False","False","Cook"
"33273",2918370,74822,91,0,48636,123,7110,38000,12000,"False","POST","REACH","False",93,"False","False","False","Cook"
"35236",2983908,74822,62,0,17394,68,4294,17500,7530,"False","POST","REACH","False",93,"False","False","False","Cook"
"35981",2931173,74822,73,0,27332,74,6896,21500,12121,"False","POST","REACH","False",93,"False","False","False","Cook"
"37112",2032720,74822,74,0,32160,85,4674,23000,10000,"False","POST","REACH","False",93,"False","False","False","Cook"
"37948",2161423,74822,13,160,62372,23,6487,45500,9615,"False","POST","REACH","False",93,"False","False","False","Cook"
"38112",2062390,74822,30,0,69930,42,6993,49000,10000,"False","POST","REACH","False",93,"False","False","False","Cook"
"43054",2834808,74822,81,0,30006,86,4051,25500,11097,"False","POST","REACH","False",93,"False","False","False","Cook"
"43179",2806159,74822,69,0,46091,69,4210,35000,12491,"False","POST","REACH","False",93,"False","False","False","Cook"
"44291",2189111,74822,54,659,75194,61,7854,55000,9574,"False","POST","REACH","False",93,"False","False","False","Cook"
"45184",2834689,74822,72,0,30760,72,6890,26000,11097,"False","POST","REACH","False",93,"False","False","False","Cook"
"46102",2860395,74822,249,0,119174,274,11166,105000,10673,"False","POST","REACH","False",93,"False","False","False","Cook"
"47108",2937278,74822,22,0,11796,22,6828,9500,12000,"False","POST","REACH","False",93,"False","False","False","Cook"
"48396",2673544,74822,355,0,148865,428,11985,112500,12421,"False","POST","REACH","False",93,"False","False","False","Cook"
"48476",2673525,74822,58,0,27164,62,5020,20500,12421,"False","POST","REACH","False",93,"False","False","False","Cook"
"48949",1959992,74822,43,419,42750,49,4275,30000,10000,"False","POST","REACH","False",93,"False","False","False","Cook"
"49548",2338628,74822,255,0,73173,278,6201,43500,11904,"False","POST","REACH","False",93,"False","False","False","Cook"
"49596",2731975,74822,157,0,115694,206,14027,131500,8248,"False","POST","REACH","False",93,"False","False","False","Cook"
"49976",2735464,74822,80,0,200000,85,4157,200000,2e+05,"False","POST","REACH","False",93,"False","False","False","Cook"
"50990",2321941,74822,14,0,60700,128,5427,38000,11185,"False","POST","REACH","False",93,"False","False","False","Cook"
"51142",2546925,74822,93,0,40463,99,6279,28000,10249,"False","POST","REACH","False",93,"False","False","False","Cook"
"51435",2478107,74822,192,0,82310,244,7408,52000,11111,"False","POST","REACH","False",93,"False","False","False","Cook"
"54344",2360578,74822,254,3771,57451,274,6911,48500,8313,"False","POST","REACH","False",93,"False","False","False","Cook"
"55526",2612417,74822,330,0,198988,590,19735,138500,10083,"False","POST","REACH","False",93,"False","False","False","Cook"
"57584",2367992,74822,228,0,85322,252,7923,55500,10769,"False","POST","REACH","False",93,"False","False","False","Cook"
"59280",1493547,74822,596,0,170000,602,0,170000,170000,"False","POST","REACH","False",93,"False","False","False","Cook"
"59816",1558398,74822,228,2695,170000,241,0,170000,170000,"False","POST","REACH","False",93,"False","False","False","Cook"
"60960",2413727,74822,166,0,47790,173,6441,29000,11538,"False","POST","REACH","False",93,"False","False","False","Cook"
"67091",1921448,74822,54,623,25858,62,10733,23000,7886,"False","POST","REACH","False",93,"False","False","False","Cook"
"78418",2020378,74822,368,0,170000,472,14984,170000,170000,"False","POST","REACH","False",93,"False","False","False","Cook"
"80560",2510777,74822,678,0,170000,1676,15176,170000,170000,"False","POST","REACH","False",93,"False","False","False","Cook"
"83615",2392382,74822,108,0,50755,111,6405,31000,11538,"False","POST","REACH","False",93,"False","False","False","Cook"
"84023",1939303,74822,282,0,102310,325,12041,72000,10000,"False","POST","REACH","False",93,"False","False","False","Cook"
"85300",2213390,74822,276,5119,107747,327,12429,87500,8669,"False","POST","REACH","False",93,"False","False","False","Cook"
"85305",2213311,74822,308,6344,128240,379,14793,104000,8669,"False","POST","REACH","False",93,"False","False","False","Cook"
"89137",2392335,74822,90,0,37440,93,5842,23000,11538,"False","POST","REACH","False",93,"False","False","False","Cook"
"90619",1927639,74822,49,870,48297,63,5908,41500,8175,"False","POST","REACH","False",93,"False","False","False","Cook"
"95142",2622245,74822,120,0,100409,140,8256,58000,12162,"False","POST","REACH","False",93,"False","False","False","Cook"
"96692",2455260,74822,222,4165,66814,248,7452,52500,8966,"False","POST","REACH","False",93,"False","False","False","Cook"
"99163",2161369,74822,49,478,71256,62,7418,52000,9615,"False","POST","REACH","False",93,"False","False","False","Cook"
"99332",2062460,74822,31,0,78190,42,7819,55000,10000,"False","POST","REACH","False",93,"False","False","False","Cook"
"99859",2338623,74822,230,0,63876,247,7016,38000,11904,"False","POST","REACH","False",93,"False","False","False","Cook"
"100416",2397453,74822,99,0,57066,110,5842,35000,11538,"False","POST","REACH","False",93,"False","False","False","Cook"
"100980",2213588,74822,8,129,16590,9,6385,12000,10000,"False","POST","REACH","False",93,"False","False","False","Cook"
"101165",2397508,74822,107,0,55093,112,6405,33500,11538,"False","POST","REACH","False",93,"False","False","False","Cook"
"101781",2413690,74822,137,0,44998,147,6136,27500,11538,"False","POST","REACH","False",93,"False","False","False","Cook"
"102180",2213667,74822,6,137,16480,10,7336,12000,10000,"False","POST","REACH","False",93,"False","False","False","Cook"
"102331",2360454,74822,254,3608,57924,275,6968,49000,8313,"False","POST","REACH","False",93,"False","False","False","Cook"
"105404",2415774,74822,159,3234,63011,199,7449,52500,8459,"False","POST","REACH","False",93,"False","False","False","Cook"
"108398",2825859,74822,77,0,0,79,3940,28000,0,"False","POST","REACH","False",93,"False","False","False","Cook"
"108746",2622226,74822,132,0,106028,157,8718,61500,12162,"False","POST","REACH","False",93,"False","False","False","Cook"
"109415",2948908,74822,70,0,250000,84,2827,250000,250000,"False","POST","REACH","False",93,"False","False","False","Cook"
"109416",2948907,74822,68,0,250000,88,3434,250000,250000,"False","POST","REACH","False",93,"False","False","False","Cook"
"109434",2811892,74822,66,0,37777,68,7083,32500,10969,"False","POST","REACH","False",93,"False","False","False","Cook"
"112678",2959216,74822,101,0,94008,132,7808,73500,12040,"False","POST","REACH","False",93,"False","False","False","Cook"
"112909",2926132,74822,81,0,80282,107,7110,64500,11691,"False","POST","REACH","False",93,"False","False","False","Cook"
"112950",2945787,74822,66,0,30461,76,4327,23000,12666,"False","POST","REACH","False",93,"False","False","False","Cook"
"117414",2965584,74822,67,0,42610,82,4339,32500,12333,"False","POST","REACH","False",93,"False","False","False","Cook"
"4025",2848371,18519,88,0,130000,93,2738,130000,130000,"False","POST","REACH","False",64,"False","False","False","Fitness-WorkingOut"
"5328",2037372,18519,342,0,100000,717,6729,100000,1e+05,"False","POST","REACH","False",64,"False","False","False","Fitness-WorkingOut"
"12407",1947649,18519,1284,8820,290000,1329,21578,290000,290000,"False","POST","REACH","False",64,"False","False","False","Fitness-WorkingOut"
"18929",2048284,18519,78,666,100000,125,12936,100000,1e+05,"False","POST","REACH","False",64,"False","False","False","Fitness-WorkingOut"
"19671",2850518,18519,279,0,290000,291,8261,290000,290000,"False","POST","REACH","False",64,"False","False","False","Fitness-WorkingOut"
"23301",2702692,18519,470,0,290000,549,13055,290000,290000,"False","POST","REACH","False",64,"False","False","False","Fitness-WorkingOut"
"24401",2926812,18519,68,0,130000,74,1933,130000,130000,"False","POST","REACH","False",64,"False","False","False","Fitness-WorkingOut"
"24505",2850513,18519,84,0,130000,175,2709,130000,130000,"False","POST","REACH","False",64,"False","False","False","Fitness-WorkingOut"
"36235",2715052,18519,356,0,290000,773,10788,290000,290000,"False","POST","REACH","False",64,"False","False","False","Fitness-WorkingOut"
"36244",2715051,18519,124,0,130000,157,4399,130000,130000,"False","POST","REACH","False",64,"False","False","False","Fitness-WorkingOut"
"37643",2719834,18519,728,0,290000,760,16058,290000,290000,"False","POST","REACH","False",64,"False","False","False","Fitness-WorkingOut"
"41238",2991199,18519,49,0,130000,49,1632,130000,130000,"False","POST","REACH","False",64,"False","False","False","Fitness-WorkingOut"
"42073",2815756,18519,83,0,130000,89,2494,130000,130000,"False","POST","REACH","False",64,"False","False","False","Fitness-WorkingOut"
"51131",3003830,18519,76,0,130000,76,3989,130000,130000,"False","POST","REACH","False",64,"False","False","False","Fitness-WorkingOut"
"61411",1947650,18519,503,3939,100000,550,10551,100000,1e+05,"False","POST","REACH","False",64,"False","False","False","Fitness-WorkingOut"
"63641",3003831,18519,278,0,290000,278,12257,290000,290000,"False","POST","REACH","False",64,"False","False","False","Fitness-WorkingOut"
"67660",2148326,18519,410,4323,100000,446,13069,100000,1e+05,"False","POST","REACH","False",64,"False","False","False","Fitness-WorkingOut"
"83613",2530018,18519,216,0,100000,280,6614,100000,1e+05,"False","POST","REACH","False",64,"False","False","False","Fitness-WorkingOut"
"95693",2400002,18519,146,2696,100000,171,5323,100000,1e+05,"False","POST","REACH","False",64,"False","False","False","Fitness-WorkingOut"
"99532",2403480,18519,334,0,290000,335,6909,290000,290000,"False","POST","REACH","False",64,"False","False","False","Fitness-WorkingOut"
"100103",2462441,18519,1162,13350,290000,2285,24794,290000,290000,"False","POST","REACH","False",64,"False","False","False","Fitness-WorkingOut"
"100516",2400022,18519,598,10394,290000,1347,22380,290000,290000,"False","POST","REACH","False",64,"False","False","False","Fitness-WorkingOut"
"110488",2891849,18519,66,0,130000,70,1837,130000,130000,"False","POST","REACH","False",64,"False","False","False","Fitness-WorkingOut"
"111064",2625907,18519,441,0,290000,474,16333,290000,290000,"False","POST","REACH","False",64,"False","False","False","Fitness-WorkingOut"
"112773",2957062,18519,321,0,290000,416,23685,290000,290000,"False","POST","REACH","False",64,"False","False","False","Fitness-WorkingOut"
"113389",2864086,18519,348,0,290000,390,11810,290000,290000,"False","POST","REACH","False",64,"False","False","False","Fitness-WorkingOut"
"115109",2790800,18519,151,0,130000,157,5872,130000,130000,"False","POST","REACH","False",64,"False","False","False","Fitness-WorkingOut"
"115763",2834166,18519,134,0,130000,145,4559,130000,130000,"False","POST","REACH","False",64,"False","False","False","Fitness-WorkingOut"
"118669",2815769,18519,317,0,290000,649,8312,290000,290000,"False","POST","REACH","False",64,"False","False","False","Fitness-WorkingOut"
"118877",2816305,18519,284,0,290000,292,7128,290000,290000,"False","POST","REACH","False",64,"False","False","False","Fitness-WorkingOut"
"119923",2779827,18519,135,0,130000,164,4299,130000,130000,"False","POST","REACH","False",64,"False","False","False","Fitness-WorkingOut"
"600",2741290,25809,108,0,59569,128,6811,27500,8746,"False","POST","REACH","False",22,"False","False","False","Sports"
"1452",2785582,25809,63,0,18552,66,1700,7000,10913,"False","POST","REACH","False",22,"False","False","False","Sports"
"4184",2918296,25809,59,0,15888,67,2283,5500,12000,"False","POST","REACH","False",22,"False","False","False","Sports"
"4211",2970404,25809,64,0,19008,65,1584,6500,12000,"False","POST","REACH","False",22,"False","False","False","Sports"
"4237",2971177,25809,69,0,31687,71,2535,10500,12500,"False","POST","REACH","False",22,"False","False","False","Sports"
"5690",2975476,25809,56,0,18583,57,2262,6500,12162,"False","POST","REACH","False",22,"False","False","False","Sports"
"9109",2978635,25809,69,0,17275,69,2262,6000,12500,"False","POST","REACH","False",22,"False","False","False","Sports"
"9658",2265961,25809,95,735,60000,99,3014,48000,60000,"False","POST","REACH","False",22,"False","False","False","Sports"
"9816",2657106,25809,67,0,27550,69,2882,9000,12500,"False","POST","REACH","False",22,"False","False","False","Sports"
"11052",2975052,25809,110,0,29775,115,2382,10000,12500,"False","POST","REACH","False",22,"False","False","False","Sports"
"11685",2230031,25809,116,0,60000,116,4854,48000,60000,"False","POST","REACH","False",22,"False","False","False","Sports"
"12494",536970,25809,189,1609,60000,191,3675,48000,60000,"False","POST","REACH","False",22,"False","False","False","Sports"
"12636",2971399,25809,47,0,16999,48,2262,6000,12195,"False","POST","REACH","False",22,"False","False","False","Sports"
"13582",2982435,25809,54,0,20237,56,2288,7000,12162,"False","POST","REACH","False",22,"False","False","False","Sports"
"14206",2501664,25809,69,0,15698,70,3117,6500,10063,"False","POST","REACH","False",22,"False","False","False","Sports"
"17022",2974080,25809,52,0,13637,53,2284,4500,12500,"False","POST","REACH","False",22,"False","False","False","Sports"
"18184",2984186,25809,47,0,21405,48,2284,7500,12162,"False","POST","REACH","False",22,"False","False","False","Sports"
"21526",2859110,25809,135,0,120000,282,2542,96000,120000,"False","POST","REACH","False",22,"False","False","False","Sports"
"21665",305068,25809,126,0,60000,0,2371,48000,60000,"False","POST","REACH","False",22,"False","False","False","Sports"
"23006",2856358,25809,60,0,16390,62,2517,8500,8126,"False","POST","REACH","False",22,"False","False","False","Sports"
"23516",2985532,25809,45,0,18755,47,2405,6500,12307,"False","POST","REACH","False",22,"False","False","False","Sports"
"23955",2267912,25809,133,0,80000,142,5840,80000,80000,"False","POST","REACH","False",22,"False","False","False","Sports"
"23960",46979,25809,138,827,60000,0,2982,48000,60000,"False","POST","REACH","False",22,"False","False","False","Sports"
"24472",2919376,25809,54,0,21100,59,2283,7000,12500,"False","POST","REACH","False",22,"False","False","False","Sports"
"25323",2504131,25809,113,0,120000,116,2245,96000,120000,"False","POST","REACH","False",22,"False","False","False","Sports"
"25386",2855412,25809,74,0,25898,86,2517,9500,11349,"False","POST","REACH","False",22,"False","False","False","Sports"
"26741",1888915,25809,29,0,33112,31,5258,14500,9375,"False","POST","REACH","False",22,"False","False","False","Sports"
