name,type,color,_igraph_index,id
p_29598,TRUE,blue,6923,6923
p_29614,TRUE,blue,6924,6924
p_29618,TRUE,blue,6925,6925
p_29637,TRUE,blue,6926,6926
p_29639,TRUE,blue,6927,6927
p_29643,TRUE,blue,6928,6928
p_29645,TRUE,blue,6929,6929
p_29675,TRUE,blue,6930,6930
p_29727,TRUE,blue,6931,6931
p_2977,TRUE,blue,6932,6932
p_29787,TRUE,blue,6933,6933
p_29830,TRUE,blue,6934,6934
p_29899,TRUE,blue,6935,6935
p_29907,TRUE,blue,6936,6936
p_3,TRUE,blue,6937,6937
p_30,TRUE,blue,6938,6938
p_3000,TRUE,blue,6939,6939
p_3003,TRUE,blue,6940,6940
p_30083,TRUE,blue,6941,6941
p_3011,TRUE,blue,6942,6942
p_30119,TRUE,blue,6943,6943
p_30126,TRUE,blue,6944,6944
p_3014,TRUE,blue,6945,6945
p_30154,TRUE,blue,6946,6946
p_30156,TRUE,blue,6947,6947
p_30203,TRUE,blue,6948,6948
p_30223,TRUE,blue,6949,6949
p_30226,TRUE,blue,6950,6950
p_30238,TRUE,blue,6951,6951
p_30268,TRUE,blue,6952,6952
p_30275,TRUE,blue,6953,6953
p_30307,TRUE,blue,6954,6954
p_30327,TRUE,blue,6955,6955
p_30361,TRUE,blue,6956,6956
p_30371,TRUE,blue,6957,6957
p_30400,TRUE,blue,6958,6958
p_30438,TRUE,blue,6959,6959
p_30441,TRUE,blue,6960,6960
p_30445,TRUE,blue,6961,6961
p_30484,TRUE,blue,6962,6962
p_3051,TRUE,blue,6963,6963
p_30527,TRUE,blue,6964,6964
p_3054,TRUE,blue,6965,6965
p_3056,TRUE,blue,6966,6966
p_3058,TRUE,blue,6967,6967
p_3059,TRUE,blue,6968,6968
p_30595,TRUE,blue,6969,6969
p_3061,TRUE,blue,6970,6970
p_30629,TRUE,blue,6971,6971
p_30653,TRUE,blue,6972,6972
p_3067,TRUE,blue,6973,6973
p_3068,TRUE,blue,6974,6974
p_30711,TRUE,blue,6975,6975
p_30742,TRUE,blue,6976,6976
p_30750,TRUE,blue,6977,6977
p_30754,TRUE,blue,6978,6978
p_30756,TRUE,blue,6979,6979
p_30758,TRUE,blue,6980,6980
p_30765,TRUE,blue,6981,6981
p_30802,TRUE,blue,6982,6982
p_30816,TRUE,blue,6983,6983
p_30837,TRUE,blue,6984,6984
p_30838,TRUE,blue,6985,6985
p_3088,TRUE,blue,6986,6986
p_30892,TRUE,blue,6987,6987
p_30899,TRUE,blue,6988,6988
p_30940,TRUE,blue,6989,6989
p_3095,TRUE,blue,6990,6990
p_30999,TRUE,blue,6991,6991
p_31,TRUE,blue,6992,6992
p_3102,TRUE,blue,6993,6993
p_31075,TRUE,blue,6994,6994
p_31150,TRUE,blue,6995,6995
p_31243,TRUE,blue,6996,6996
p_31268,TRUE,blue,6997,6997
p_31282,TRUE,blue,6998,6998
p_31283,TRUE,blue,6999,6999
p_31284,TRUE,blue,7000,7000
p_31286,TRUE,blue,7001,7001
p_31288,TRUE,blue,7002,7002
p_31293,TRUE,blue,7003,7003
p_31368,TRUE,blue,7004,7004
p_31386,TRUE,blue,7005,7005
p_31399,TRUE,blue,7006,7006
p_31403,TRUE,blue,7007,7007
p_31416,TRUE,blue,7008,7008
p_31431,TRUE,blue,7009,7009
p_31450,TRUE,blue,7010,7010
p_31475,TRUE,blue,7011,7011
p_31488,TRUE,blue,7012,7012
p_31623,TRUE,blue,7013,7013
p_31650,TRUE,blue,7014,7014
p_31664,TRUE,blue,7015,7015
p_31676,TRUE,blue,7016,7016
p_31679,TRUE,blue,7017,7017
p_31689,TRUE,blue,7018,7018
p_31690,TRUE,blue,7019,7019
p_31739,TRUE,blue,7020,7020
p_31746,TRUE,blue,7021,7021
p_31777,TRUE,blue,7022,7022
p_31783,TRUE,blue,7023,7023
p_31825,TRUE,blue,7024,7024
p_31853,TRUE,blue,7025,7025
p_31895,TRUE,blue,7026,7026
p_31912,TRUE,blue,7027,7027
p_31932,TRUE,blue,7028,7028
p_31933,TRUE,blue,7029,7029
p_31967,TRUE,blue,7030,7030
p_3206,TRUE,blue,7031,7031
p_32104,TRUE,blue,7032,7032
p_32109,TRUE,blue,7033,7033
p_32120,TRUE,blue,7034,7034
p_32147,TRUE,blue,7035,7035
p_32152,TRUE,blue,7036,7036
p_32157,TRUE,blue,7037,7037
p_32162,TRUE,blue,7038,7038
p_32206,TRUE,blue,7039,7039
p_32213,TRUE,blue,7040,7040
p_32223,TRUE,blue,7041,7041
p_32225,TRUE,blue,7042,7042
p_32271,TRUE,blue,7043,7043
p_32284,TRUE,blue,7044,7044
p_3229,TRUE,blue,7045,7045
p_32324,TRUE,blue,7046,7046
p_3238,TRUE,blue,7047,7047
p_32408,TRUE,blue,7048,7048
p_3242,TRUE,blue,7049,7049
p_3243,TRUE,blue,7050,7050
p_3244,TRUE,blue,7051,7051
p_32508,TRUE,blue,7052,7052
p_32521,TRUE,blue,7053,7053
p_32571,TRUE,blue,7054,7054
p_32583,TRUE,blue,7055,7055
p_32613,TRUE,blue,7056,7056
p_32649,TRUE,blue,7057,7057
p_32661,TRUE,blue,7058,7058
p_32664,TRUE,blue,7059,7059
p_32668,TRUE,blue,7060,7060
p_32689,TRUE,blue,7061,7061
p_3270,TRUE,blue,7062,7062
p_32704,TRUE,blue,7063,7063
p_32778,TRUE,blue,7064,7064
p_32857,TRUE,blue,7065,7065
p_33,TRUE,blue,7066,7066
p_33037,TRUE,blue,7067,7067
p_33050,TRUE,blue,7068,7068
p_33102,TRUE,blue,7069,7069
p_33523,TRUE,blue,7070,7070
p_33605,TRUE,blue,7071,7071
p_33626,TRUE,blue,7072,7072
p_33629,TRUE,blue,7073,7073
p_33649,TRUE,blue,7074,7074
p_33729,TRUE,blue,7075,7075
p_33764,TRUE,blue,7076,7076
p_33853,TRUE,blue,7077,7077
p_3396,TRUE,blue,7078,7078
p_33992,TRUE,blue,7079,7079
p_34,TRUE,blue,7080,7080
p_34019,TRUE,blue,7081,7081
p_34042,TRUE,blue,7082,7082
p_34056,TRUE,blue,7083,7083
p_34059,TRUE,blue,7084,7084
p_34065,TRUE,blue,7085,7085
p_34115,TRUE,blue,7086,7086
p_34120,TRUE,blue,7087,7087
p_34191,TRUE,blue,7088,7088
p_34231,TRUE,blue,7089,7089
p_34247,TRUE,blue,7090,7090
p_3428,TRUE,blue,7091,7091
p_34292,TRUE,blue,7092,7092
p_34330,TRUE,blue,7093,7093
p_34354,TRUE,blue,7094,7094
p_34357,TRUE,blue,7095,7095
p_34373,TRUE,blue,7096,7096
p_34399,TRUE,blue,7097,7097
p_3445,TRUE,blue,7098,7098
p_34459,TRUE,blue,7099,7099
p_34506,TRUE,blue,7100,7100
p_34558,TRUE,blue,7101,7101
p_34590,TRUE,blue,7102,7102
p_34621,TRUE,blue,7103,7103
p_34654,TRUE,blue,7104,7104
p_34658,TRUE,blue,7105,7105
p_34680,TRUE,blue,7106,7106
p_34830,TRUE,blue,7107,7107
p_34964,TRUE,blue,7108,7108
p_34990,TRUE,blue,7109,7109
p_35,TRUE,blue,7110,7110
p_35039,TRUE,blue,7111,7111
p_3505,TRUE,blue,7112,7112
p_3508,TRUE,blue,7113,7113
p_35104,TRUE,blue,7114,7114
p_3512,TRUE,blue,7115,7115
p_3513,TRUE,blue,7116,7116
p_35138,TRUE,blue,7117,7117
p_3514,TRUE,blue,7118,7118
p_35142,TRUE,blue,7119,7119
p_3518,TRUE,blue,7120,7120
p_35211,TRUE,blue,7121,7121
p_35236,TRUE,blue,7122,7122
p_35340,TRUE,blue,7123,7123
p_3536,TRUE,blue,7124,7124
p_35449,TRUE,blue,7125,7125
p_35566,TRUE,blue,7126,7126
p_35588,TRUE,blue,7127,7127
p_35748,TRUE,blue,7128,7128
p_35750,TRUE,blue,7129,7129
p_35810,TRUE,blue,7130,7130
p_36000,TRUE,blue,7131,7131
p_36009,TRUE,blue,7132,7132
p_36061,TRUE,blue,7133,7133
p_36119,TRUE,blue,7134,7134
p_36203,TRUE,blue,7135,7135
p_36249,TRUE,blue,7136,7136
p_3628,TRUE,blue,7137,7137
p_36283,TRUE,blue,7138,7138
p_36298,TRUE,blue,7139,7139
p_36400,TRUE,blue,7140,7140
p_36478,TRUE,blue,7141,7141
p_36505,TRUE,blue,7142,7142
p_36676,TRUE,blue,7143,7143
p_36684,TRUE,blue,7144,7144
p_36708,TRUE,blue,7145,7145
p_36782,TRUE,blue,7146,7146
p_36785,TRUE,blue,7147,7147
p_36794,TRUE,blue,7148,7148
p_36839,TRUE,blue,7149,7149
p_36877,TRUE,blue,7150,7150
p_36894,TRUE,blue,7151,7151
p_36907,TRUE,blue,7152,7152
p_37031,TRUE,blue,7153,7153
p_37242,TRUE,blue,7154,7154
p_37248,TRUE,blue,7155,7155
p_37272,TRUE,blue,7156,7156
p_37280,TRUE,blue,7157,7157
p_37379,TRUE,blue,7158,7158
p_37407,TRUE,blue,7159,7159
p_37439,TRUE,blue,7160,7160
p_37450,TRUE,blue,7161,7161
p_3746,TRUE,blue,7162,7162
p_3747,TRUE,blue,7163,7163
p_37474,TRUE,blue,7164,7164
p_3748,TRUE,blue,7165,7165
p_3749,TRUE,blue,7166,7166
p_3751,TRUE,blue,7167,7167
p_37513,TRUE,blue,7168,7168
p_3761,TRUE,blue,7169,7169
p_37638,TRUE,blue,7170,7170
p_37667,TRUE,blue,7171,7171
p_37681,TRUE,blue,7172,7172
p_37736,TRUE,blue,7173,7173
p_37792,TRUE,blue,7174,7174
p_37821,TRUE,blue,7175,7175
p_37829,TRUE,blue,7176,7176
p_37835,TRUE,blue,7177,7177
p_3784,TRUE,blue,7178,7178
p_37973,TRUE,blue,7179,7179
p_37975,TRUE,blue,7180,7180
p_3807,TRUE,blue,7181,7181
p_38183,TRUE,blue,7182,7182
p_38332,TRUE,blue,7183,7183
p_38447,TRUE,blue,7184,7184
p_38460,TRUE,blue,7185,7185
p_38489,TRUE,blue,7186,7186
p_38518,TRUE,blue,7187,7187
p_38611,TRUE,blue,7188,7188
p_3866,TRUE,blue,7189,7189
p_38694,TRUE,blue,7190,7190
p_38769,TRUE,blue,7191,7191
p_38818,TRUE,blue,7192,7192
p_38830,TRUE,blue,7193,7193
p_38841,TRUE,blue,7194,7194
p_38908,TRUE,blue,7195,7195
p_39007,TRUE,blue,7196,7196
p_3908,TRUE,blue,7197,7197
p_39159,TRUE,blue,7198,7198
p_39182,TRUE,blue,7199,7199
p_39185,TRUE,blue,7200,7200
p_39186,TRUE,blue,7201,7201
p_39188,TRUE,blue,7202,7202
p_39201,TRUE,blue,7203,7203
p_39221,TRUE,blue,7204,7204
p_39247,TRUE,blue,7205,7205
p_39250,TRUE,blue,7206,7206
p_39285,TRUE,blue,7207,7207
p_39307,TRUE,blue,7208,7208
p_39324,TRUE,blue,7209,7209
p_39360,TRUE,blue,7210,7210
p_39426,TRUE,blue,7211,7211
p_39454,TRUE,blue,7212,7212
p_39467,TRUE,blue,7213,7213
p_39468,TRUE,blue,7214,7214
p_39487,TRUE,blue,7215,7215
p_3955,TRUE,blue,7216,7216
p_39557,TRUE,blue,7217,7217
p_39564,TRUE,blue,7218,7218
p_3957,TRUE,blue,7219,7219
p_39583,TRUE,blue,7220,7220
p_39627,TRUE,blue,7221,7221
p_39628,TRUE,blue,7222,7222
p_3972,TRUE,blue,7223,7223
p_39736,TRUE,blue,7224,7224
p_39742,TRUE,blue,7225,7225
p_3975,TRUE,blue,7226,7226
p_39783,TRUE,blue,7227,7227
p_3981,TRUE,blue,7228,7228
p_39810,TRUE,blue,7229,7229
p_3995,TRUE,blue,7230,7230
p_4,TRUE,blue,7231,7231
p_4002,TRUE,blue,7232,7232
p_4004,TRUE,blue,7233,7233
p_4008,TRUE,blue,7234,7234
p_40127,TRUE,blue,7235,7235
p_40207,TRUE,blue,7236,7236
p_40232,TRUE,blue,7237,7237
p_40272,TRUE,blue,7238,7238
p_40318,TRUE,blue,7239,7239
p_40490,TRUE,blue,7240,7240
p_4054,TRUE,blue,7241,7241
p_40581,TRUE,blue,7242,7242
p_40591,TRUE,blue,7243,7243
p_40604,TRUE,blue,7244,7244
p_40609,TRUE,blue,7245,7245
p_40640,TRUE,blue,7246,7246
p_40649,TRUE,blue,7247,7247
p_40685,TRUE,blue,7248,7248
p_40756,TRUE,blue,7249,7249
p_40821,TRUE,blue,7250,7250
p_40914,TRUE,blue,7251,7251
p_40941,TRUE,blue,7252,7252
p_40947,TRUE,blue,7253,7253
p_4109,TRUE,blue,7254,7254
p_41129,TRUE,blue,7255,7255
p_41142,TRUE,blue,7256,7256
p_41230,TRUE,blue,7257,7257
p_41279,TRUE,blue,7258,7258
p_41377,TRUE,blue,7259,7259
p_41415,TRUE,blue,7260,7260
p_41435,TRUE,blue,7261,7261
p_415,TRUE,blue,7262,7262
p_41553,TRUE,blue,7263,7263
p_41559,TRUE,blue,7264,7264
p_41697,TRUE,blue,7265,7265
p_417,TRUE,blue,7266,7266
p_41715,TRUE,blue,7267,7267
p_41721,TRUE,blue,7268,7268
p_41748,TRUE,blue,7269,7269
p_41754,TRUE,blue,7270,7270
p_41780,TRUE,blue,7271,7271
p_419,TRUE,blue,7272,7272
p_41978,TRUE,blue,7273,7273
p_41979,TRUE,blue,7274,7274
p_41981,TRUE,blue,7275,7275
p_42152,TRUE,blue,7276,7276
p_42165,TRUE,blue,7277,7277
p_423,TRUE,blue,7278,7278
p_42332,TRUE,blue,7279,7279
p_4238,TRUE,blue,7280,7280
p_42391,TRUE,blue,7281,7281
p_42406,TRUE,blue,7282,7282
p_42451,TRUE,blue,7283,7283
p_4247,TRUE,blue,7284,7284
p_42489,TRUE,blue,7285,7285
p_425,TRUE,blue,7286,7286
p_42537,TRUE,blue,7287,7287
p_42643,TRUE,blue,7288,7288
p_42666,TRUE,blue,7289,7289
p_42667,TRUE,blue,7290,7290
p_42672,TRUE,blue,7291,7291
p_42701,TRUE,blue,7292,7292
p_42723,TRUE,blue,7293,7293
p_42758,TRUE,blue,7294,7294
p_42759,TRUE,blue,7295,7295
p_42785,TRUE,blue,7296,7296
p_42791,TRUE,blue,7297,7297
p_42822,TRUE,blue,7298,7298
p_42827,TRUE,blue,7299,7299
p_42874,TRUE,blue,7300,7300
p_4288,TRUE,blue,7301,7301
p_42884,TRUE,blue,7302,7302
p_42896,TRUE,blue,7303,7303
p_42911,TRUE,blue,7304,7304
p_42924,TRUE,blue,7305,7305
p_42950,TRUE,blue,7306,7306
p_43056,TRUE,blue,7307,7307
p_43062,TRUE,blue,7308,7308
p_432,TRUE,blue,7309,7309
p_43215,TRUE,blue,7310,7310
p_43226,TRUE,blue,7311,7311
p_43279,TRUE,blue,7312,7312
p_43391,TRUE,blue,7313,7313
p_43437,TRUE,blue,7314,7314
p_43442,TRUE,blue,7315,7315
p_43501,TRUE,blue,7316,7316
p_43578,TRUE,blue,7317,7317
p_43613,TRUE,blue,7318,7318
p_43643,TRUE,blue,7319,7319
p_43689,TRUE,blue,7320,7320
p_43759,TRUE,blue,7321,7321
p_43763,TRUE,blue,7322,7322
p_43765,TRUE,blue,7323,7323
p_43798,TRUE,blue,7324,7324
p_43848,TRUE,blue,7325,7325
p_43912,TRUE,blue,7326,7326
p_4392,TRUE,blue,7327,7327
p_43926,TRUE,blue,7328,7328
p_43984,TRUE,blue,7329,7329
p_43990,TRUE,blue,7330,7330
p_44003,TRUE,blue,7331,7331
p_44054,TRUE,blue,7332,7332
p_44063,TRUE,blue,7333,7333
p_44077,TRUE,blue,7334,7334
p_44082,TRUE,blue,7335,7335
p_44126,TRUE,blue,7336,7336
p_44148,TRUE,blue,7337,7337
p_4415,TRUE,blue,7338,7338
p_4416,TRUE,blue,7339,7339
p_44164,TRUE,blue,7340,7340
p_4418,TRUE,blue,7341,7341
p_4419,TRUE,blue,7342,7342
p_4420,TRUE,blue,7343,7343
p_4421,TRUE,blue,7344,7344
p_44374,TRUE,blue,7345,7345
p_44375,TRUE,blue,7346,7346
p_44417,TRUE,blue,7347,7347
p_44528,TRUE,blue,7348,7348
p_44546,TRUE,blue,7349,7349
p_44567,TRUE,blue,7350,7350
p_44605,TRUE,blue,7351,7351
p_44642,TRUE,blue,7352,7352
p_44655,TRUE,blue,7353,7353
p_44698,TRUE,blue,7354,7354
p_44710,TRUE,blue,7355,7355
p_44743,TRUE,blue,7356,7356
p_44760,TRUE,blue,7357,7357
p_44814,TRUE,blue,7358,7358
p_44850,TRUE,blue,7359,7359
p_44858,TRUE,blue,7360,7360
p_44865,TRUE,blue,7361,7361
p_44880,TRUE,blue,7362,7362
p_44910,TRUE,blue,7363,7363
p_44950,TRUE,blue,7364,7364
p_45024,TRUE,blue,7365,7365
p_45072,TRUE,blue,7366,7366
p_45160,TRUE,blue,7367,7367
p_45172,TRUE,blue,7368,7368
p_45259,TRUE,blue,7369,7369
p_4530,TRUE,blue,7370,7370
p_45356,TRUE,blue,7371,7371
p_45364,TRUE,blue,7372,7372
p_45427,TRUE,blue,7373,7373
p_45442,TRUE,blue,7374,7374
p_45459,TRUE,blue,7375,7375
p_45505,TRUE,blue,7376,7376
p_45512,TRUE,blue,7377,7377
p_45528,TRUE,blue,7378,7378
p_4556,TRUE,blue,7379,7379
p_4559,TRUE,blue,7380,7380
p_4563,TRUE,blue,7381,7381
p_4564,TRUE,blue,7382,7382
p_45659,TRUE,blue,7383,7383
p_45765,TRUE,blue,7384,7384
p_45788,TRUE,blue,7385,7385
p_45839,TRUE,blue,7386,7386
p_45841,TRUE,blue,7387,7387
p_45847,TRUE,blue,7388,7388
p_45858,TRUE,blue,7389,7389
p_4590,TRUE,blue,7390,7390
p_4604,TRUE,blue,7391,7391
p_46072,TRUE,blue,7392,7392
p_46101,TRUE,blue,7393,7393
p_46170,TRUE,blue,7394,7394
p_46200,TRUE,blue,7395,7395
p_46202,TRUE,blue,7396,7396
p_46349,TRUE,blue,7397,7397
p_46377,TRUE,blue,7398,7398
p_46610,TRUE,blue,7399,7399
p_46611,TRUE,blue,7400,7400
p_46612,TRUE,blue,7401,7401
p_4665,TRUE,blue,7402,7402
p_46672,TRUE,blue,7403,7403
p_46691,TRUE,blue,7404,7404
p_46768,TRUE,blue,7405,7405
p_46852,TRUE,blue,7406,7406
p_46908,TRUE,blue,7407,7407
p_46936,TRUE,blue,7408,7408
p_46981,TRUE,blue,7409,7409
p_46982,TRUE,blue,7410,7410
p_46991,TRUE,blue,7411,7411
p_47000,TRUE,blue,7412,7412
p_47036,TRUE,blue,7413,7413
p_47109,TRUE,blue,7414,7414
p_47137,TRUE,blue,7415,7415
p_47139,TRUE,blue,7416,7416
p_47156,TRUE,blue,7417,7417
p_47205,TRUE,blue,7418,7418
p_47222,TRUE,blue,7419,7419
p_47286,TRUE,blue,7420,7420
p_47302,TRUE,blue,7421,7421
p_4747,TRUE,blue,7422,7422
p_47481,TRUE,blue,7423,7423
p_47523,TRUE,blue,7424,7424
p_47542,TRUE,blue,7425,7425
p_47622,TRUE,blue,7426,7426
p_47729,TRUE,blue,7427,7427
p_47746,TRUE,blue,7428,7428
p_47774,TRUE,blue,7429,7429
p_47781,TRUE,blue,7430,7430
p_4779,TRUE,blue,7431,7431
p_47828,TRUE,blue,7432,7432
p_47844,TRUE,blue,7433,7433
p_47919,TRUE,blue,7434,7434
p_47941,TRUE,blue,7435,7435
p_47981,TRUE,blue,7436,7436
p_48067,TRUE,blue,7437,7437
p_48109,TRUE,blue,7438,7438
p_48143,TRUE,blue,7439,7439
p_48345,TRUE,blue,7440,7440
p_48379,TRUE,blue,7441,7441
p_48387,TRUE,blue,7442,7442
p_4847,TRUE,blue,7443,7443
p_48481,TRUE,blue,7444,7444
p_48523,TRUE,blue,7445,7445
p_48563,TRUE,blue,7446,7446
p_48567,TRUE,blue,7447,7447
p_48669,TRUE,blue,7448,7448
p_48699,TRUE,blue,7449,7449
p_48738,TRUE,blue,7450,7450
p_48824,TRUE,blue,7451,7451
p_48881,TRUE,blue,7452,7452
p_48892,TRUE,blue,7453,7453
p_48897,TRUE,blue,7454,7454
p_49025,TRUE,blue,7455,7455
p_49062,TRUE,blue,7456,7456
p_4915,TRUE,blue,7457,7457
p_4925,TRUE,blue,7458,7458
p_49367,TRUE,blue,7459,7459
p_49456,TRUE,blue,7460,7460
p_49563,TRUE,blue,7461,7461
p_49645,TRUE,blue,7462,7462
p_49666,TRUE,blue,7463,7463
p_49768,TRUE,blue,7464,7464
p_49793,TRUE,blue,7465,7465
p_50083,TRUE,blue,7466,7466
p_5014,TRUE,blue,7467,7467
p_50369,TRUE,blue,7468,7468
p_50373,TRUE,blue,7469,7469
p_50399,TRUE,blue,7470,7470
p_5044,TRUE,blue,7471,7471
p_50446,TRUE,blue,7472,7472
p_50449,TRUE,blue,7473,7473
p_50501,TRUE,blue,7474,7474
p_5064,TRUE,blue,7475,7475
p_50681,TRUE,blue,7476,7476
p_50732,TRUE,blue,7477,7477
p_50767,TRUE,blue,7478,7478
p_50786,TRUE,blue,7479,7479
p_50807,TRUE,blue,7480,7480
p_50999,TRUE,blue,7481,7481
p_51174,TRUE,blue,7482,7482
p_51377,TRUE,blue,7483,7483
p_51427,TRUE,blue,7484,7484
p_51476,TRUE,blue,7485,7485
p_51483,TRUE,blue,7486,7486
p_51515,TRUE,blue,7487,7487
p_51524,TRUE,blue,7488,7488
p_51556,TRUE,blue,7489,7489
p_51681,TRUE,blue,7490,7490
p_51687,TRUE,blue,7491,7491
p_51688,TRUE,blue,7492,7492
p_51710,TRUE,blue,7493,7493
p_51793,TRUE,blue,7494,7494
p_51823,TRUE,blue,7495,7495
p_51825,TRUE,blue,7496,7496
p_51900,TRUE,blue,7497,7497
p_51903,TRUE,blue,7498,7498
p_5196,TRUE,blue,7499,7499
p_5198,TRUE,blue,7500,7500
p_5199,TRUE,blue,7501,7501
p_52125,TRUE,blue,7502,7502
p_52210,TRUE,blue,7503,7503
p_5224,TRUE,blue,7504,7504
p_52295,TRUE,blue,7505,7505
p_52306,TRUE,blue,7506,7506
p_52322,TRUE,blue,7507,7507
p_52367,TRUE,blue,7508,7508
p_52400,TRUE,blue,7509,7509
p_52427,TRUE,blue,7510,7510
p_52465,TRUE,blue,7511,7511
p_5248,TRUE,blue,7512,7512
p_52494,TRUE,blue,7513,7513
p_52512,TRUE,blue,7514,7514
p_52513,TRUE,blue,7515,7515
p_52514,TRUE,blue,7516,7516
p_52517,TRUE,blue,7517,7517
p_52518,TRUE,blue,7518,7518
p_52580,TRUE,blue,7519,7519
p_52584,TRUE,blue,7520,7520
p_52622,TRUE,blue,7521,7521
p_52639,TRUE,blue,7522,7522
p_52654,TRUE,blue,7523,7523
p_52666,TRUE,blue,7524,7524
p_52689,TRUE,blue,7525,7525
p_52697,TRUE,blue,7526,7526
p_52767,TRUE,blue,7527,7527
p_52778,TRUE,blue,7528,7528
p_52851,TRUE,blue,7529,7529
p_5286,TRUE,blue,7530,7530
p_52864,TRUE,blue,7531,7531
p_52892,TRUE,blue,7532,7532
p_52974,TRUE,blue,7533,7533
p_53121,TRUE,blue,7534,7534
p_53148,TRUE,blue,7535,7535
p_53156,TRUE,blue,7536,7536
p_5318,TRUE,blue,7537,7537
p_53182,TRUE,blue,7538,7538
p_5320,TRUE,blue,7539,7539
p_53240,TRUE,blue,7540,7540
p_5337,TRUE,blue,7541,7541
p_5347,TRUE,blue,7542,7542
p_5351,TRUE,blue,7543,7543
p_5354,TRUE,blue,7544,7544
p_5356,TRUE,blue,7545,7545
p_5359,TRUE,blue,7546,7546
p_5361,TRUE,blue,7547,7547
p_5362,TRUE,blue,7548,7548
p_5363,TRUE,blue,7549,7549
p_53653,TRUE,blue,7550,7550
p_53665,TRUE,blue,7551,7551
p_53682,TRUE,blue,7552,7552
p_53735,TRUE,blue,7553,7553
p_53749,TRUE,blue,7554,7554
p_53894,TRUE,blue,7555,7555
p_5391,TRUE,blue,7556,7556
p_5395,TRUE,blue,7557,7557
p_5396,TRUE,blue,7558,7558
p_5398,TRUE,blue,7559,7559
p_5399,TRUE,blue,7560,7560
p_53997,TRUE,blue,7561,7561
p_53998,TRUE,blue,7562,7562
p_5400,TRUE,blue,7563,7563
p_54024,TRUE,blue,7564,7564
p_5411,TRUE,blue,7565,7565
p_54113,TRUE,blue,7566,7566
p_5412,TRUE,blue,7567,7567
p_54136,TRUE,blue,7568,7568
p_54140,TRUE,blue,7569,7569
p_54142,TRUE,blue,7570,7570
p_54145,TRUE,blue,7571,7571
p_54147,TRUE,blue,7572,7572
p_54159,TRUE,blue,7573,7573
p_54169,TRUE,blue,7574,7574
p_54175,TRUE,blue,7575,7575
p_54194,TRUE,blue,7576,7576
p_5431,TRUE,blue,7577,7577
p_54334,TRUE,blue,7578,7578
p_54336,TRUE,blue,7579,7579
p_54347,TRUE,blue,7580,7580
p_54363,TRUE,blue,7581,7581
p_5438,TRUE,blue,7582,7582
p_54431,TRUE,blue,7583,7583
p_54477,TRUE,blue,7584,7584
p_5456,TRUE,blue,7585,7585
p_54563,TRUE,blue,7586,7586
p_54576,TRUE,blue,7587,7587
p_54623,TRUE,blue,7588,7588
p_54632,TRUE,blue,7589,7589
p_54637,TRUE,blue,7590,7590
p_54667,TRUE,blue,7591,7591
p_54668,TRUE,blue,7592,7592
p_5473,TRUE,blue,7593,7593
p_54877,TRUE,blue,7594,7594
p_54882,TRUE,blue,7595,7595
p_55124,TRUE,blue,7596,7596
p_55126,TRUE,blue,7597,7597
p_5514,TRUE,blue,7598,7598
p_55170,TRUE,blue,7599,7599
p_5523,TRUE,blue,7600,7600
p_55237,TRUE,blue,7601,7601
p_55260,TRUE,blue,7602,7602
p_55277,TRUE,blue,7603,7603
p_5531,TRUE,blue,7604,7604
p_5532,TRUE,blue,7605,7605
p_55328,TRUE,blue,7606,7606
p_5535,TRUE,blue,7607,7607
p_5536,TRUE,blue,7608,7608
p_55366,TRUE,blue,7609,7609
p_5541,TRUE,blue,7610,7610
p_55503,TRUE,blue,7611,7611
p_55519,TRUE,blue,7612,7612
p_5552,TRUE,blue,7613,7613
p_55609,TRUE,blue,7614,7614
p_55635,TRUE,blue,7615,7615
p_5564,TRUE,blue,7616,7616
p_55648,TRUE,blue,7617,7617
p_55715,TRUE,blue,7618,7618
p_55822,TRUE,blue,7619,7619
p_5588,TRUE,blue,7620,7620
p_5593,TRUE,blue,7621,7621
p_5597,TRUE,blue,7622,7622
p_5598,TRUE,blue,7623,7623
p_5599,TRUE,blue,7624,7624
p_55991,TRUE,blue,7625,7625
p_56,TRUE,blue,7626,7626
p_56008,TRUE,blue,7627,7627
p_56031,TRUE,blue,7628,7628
p_56060,TRUE,blue,7629,7629
p_56075,TRUE,blue,7630,7630
p_56112,TRUE,blue,7631,7631
p_5612,TRUE,blue,7632,7632
p_5614,TRUE,blue,7633,7633
p_56178,TRUE,blue,7634,7634
p_56294,TRUE,blue,7635,7635
p_5638,TRUE,blue,7636,7636
p_5640,TRUE,blue,7637,7637
p_56432,TRUE,blue,7638,7638
p_56512,TRUE,blue,7639,7639
p_5653,TRUE,blue,7640,7640
p_56612,TRUE,blue,7641,7641
p_56620,TRUE,blue,7642,7642
p_56622,TRUE,blue,7643,7643
p_56640,TRUE,blue,7644,7644
p_56641,TRUE,blue,7645,7645
p_5669,TRUE,blue,7646,7646
p_56691,TRUE,blue,7647,7647
p_56714,TRUE,blue,7648,7648
p_56784,TRUE,blue,7649,7649
p_56787,TRUE,blue,7650,7650
p_5679,TRUE,blue,7651,7651
p_56790,TRUE,blue,7652,7652
p_5681,TRUE,blue,7653,7653
p_5682,TRUE,blue,7654,7654
p_56823,TRUE,blue,7655,7655
p_56845,TRUE,blue,7656,7656
p_56858,TRUE,blue,7657,7657
p_56939,TRUE,blue,7658,7658
